,datetime,open,high,low,close,volume
91166,2022-04-15 09:15:00,40171.2,40178.6,40071.7,40127.4,867.794
91167,2022-04-15 09:30:00,40127.5,40138.7,40053.2,40091.2,1242.072
91168,2022-04-15 09:45:00,40091.1,40170.0,40005.6,40095.5,2124.573
91169,2022-04-15 10:00:00,40095.5,40176.9,40060.0,40139.8,1993.134
91170,2022-04-15 10:15:00,40139.9,40258.4,40095.5,40231.1,2301.901
91171,2022-04-15 10:30:00,40231.0,40239.8,40141.3,40196.4,1562.22
91172,2022-04-15 10:45:00,40196.3,40400.0,40187.4,40247.3,4012.518
91173,2022-04-15 11:00:00,40247.3,40350.0,40221.8,40303.1,1404.42
91174,2022-04-15 11:15:00,40303.1,40333.9,40201.2,40203.2,1435.588
91175,2022-04-15 11:30:00,40203.1,40216.6,40075.2,40147.9,2989.856
91176,2022-04-15 11:45:00,40147.9,40227.3,40126.0,40207.6,1018.3
91177,2022-04-15 12:00:00,40207.6,40244.5,40125.6,40183.4,1157.68
91178,2022-04-15 12:15:00,40183.5,40242.7,40165.2,40179.7,694.465
91179,2022-04-15 12:30:00,40179.7,40186.0,40111.9,40185.3,1276.666
91180,2022-04-15 12:45:00,40185.3,40185.4,40087.6,40139.6,1375.93
91181,2022-04-15 13:00:00,40139.7,40164.9,40060.8,40077.0,2057.668
91182,2022-04-15 13:15:00,40077.0,40220.0,40065.5,40180.3,2491.43
91183,2022-04-15 13:30:00,40180.3,40224.4,40144.0,40160.0,1205.104
91184,2022-04-15 13:45:00,40160.1,40187.0,39991.0,40025.0,4371.669
91185,2022-04-15 14:00:00,40025.0,40111.0,40005.1,40072.2,1874.322
91186,2022-04-15 14:15:00,40072.3,40111.1,39849.2,39975.6,3326.172
91187,2022-04-15 14:30:00,39975.7,40112.6,39953.3,40072.9,2388.325
91188,2022-04-15 14:45:00,40073.0,40888.0,40073.0,40434.8,22765.992
91189,2022-04-15 15:00:00,40434.8,40565.6,40339.3,40404.5,6801.92
91190,2022-04-15 15:15:00,40404.5,40528.0,40330.1,40500.1,3879.715
91191,2022-04-15 15:30:00,40500.1,40509.1,40416.8,40477.9,1534.84
91192,2022-04-15 15:45:00,40477.8,40500.0,40385.4,40397.9,2151.558
91193,2022-04-15 16:00:00,40397.9,40420.0,40188.0,40267.3,4044.665
91194,2022-04-15 16:15:00,40267.2,40320.0,40222.0,40262.2,2706.565
91195,2022-04-15 16:30:00,40262.2,40333.0,40240.3,40299.7,1785.49
91196,2022-04-15 16:45:00,40299.7,40438.0,40290.0,40364.6,2902.725
91197,2022-04-15 17:00:00,40364.6,40631.0,40339.4,40485.2,5054.071
91198,2022-04-15 17:15:00,40485.3,40523.2,40422.8,40449.9,2277.339
91199,2022-04-15 17:30:00,40449.9,40537.3,40350.0,40399.9,2530.19
91200,2022-04-15 17:45:00,40399.9,40446.9,40374.5,40416.9,906.149
91201,2022-04-15 18:00:00,40416.3,40452.8,40335.1,40444.3,1315.096
91202,2022-04-15 18:15:00,40444.4,40445.8,40344.2,40402.9,769.755
91203,2022-04-15 18:30:00,40402.9,40429.9,40358.1,40379.8,705.233
91204,2022-04-15 18:45:00,40379.8,40418.7,40340.0,40372.4,749.295
91205,2022-04-15 19:00:00,40372.4,40381.4,40241.2,40327.5,2102.045
